Estacion;Fecha inicial;Fecha final;PM10
ZIPAQUIRA - URBANO;2024-02-04 03:59;2024-02-04 04:58;3.1
ZIPAQUIRA - URBANO;2024-02-04 01:59;2024-02-04 02:58;7.65
ZIPAQUIRA - URBANO;2024-02-04 00:59;2024-02-04 01:58;9.62
ZIPAQUIRA - URBANO;2024-02-03 23:59;2024-02-04 00:58;14.25
ZIPAQUIRA - URBANO;2024-02-03 22:59;2024-02-03 23:58;16.6
ZIPAQUIRA - URBANO;2024-02-03 21:59;2024-02-03 22:58;16.12
ZIPAQUIRA - URBANO;2024-02-03 20:59;2024-02-03 21:58;21.02
ZIPAQUIRA - URBANO;2024-02-03 19:59;2024-02-03 20:58;17.9
ZIPAQUIRA - URBANO;2024-02-03 18:59;2024-02-03 19:58;10.93
ZIPAQUIRA - URBANO;2024-02-03 17:59;2024-02-03 18:58;8.02
ZIPAQUIRA - URBANO;2024-02-03 16:59;2024-02-03 17:58;7.49
ZIPAQUIRA - URBANO;2024-02-03 15:59;2024-02-03 16:58;6.26
ZIPAQUIRA - URBANO;2024-02-03 13:59;2024-02-03 14:58;7.74
ZIPAQUIRA - URBANO;2024-02-03 12:59;2024-02-03 13:58;7.95
ZIPAQUIRA - URBANO;2024-02-03 11:59;2024-02-03 12:58;13.08
ZIPAQUIRA - URBANO;2024-02-03 10:59;2024-02-03 11:58;14.8
ZIPAQUIRA - URBANO;2024-02-03 09:59;2024-02-03 10:58;16.51
ZIPAQUIRA - URBANO;2024-02-03 08:59;2024-02-03 09:58;18.45
ZIPAQUIRA - URBANO;2024-02-03 07:59;2024-02-03 08:58;31.29
ZIPAQUIRA - URBANO;2024-02-03 06:59;2024-02-03 07:58;32.23
ZIPAQUIRA - URBANO;2024-02-03 05:59;2024-02-03 06:58;27.54
ZIPAQUIRA - URBANO;2024-02-03 04:59;2024-02-03 05:58;24.02
ZIPAQUIRA - URBANO;2024-02-03 03:59;2024-02-03 04:58;24.29
ZIPAQUIRA - URBANO;2024-02-03 02:59;2024-02-03 03:58;23.22
ZIPAQUIRA - URBANO;2024-02-03 01:59;2024-02-03 02:58;21.56
ZIPAQUIRA - URBANO;2024-02-03 00:59;2024-02-03 01:58;16.4
ZIPAQUIRA - URBANO;2024-02-02 23:59;2024-02-03 00:58;15.29
ZIPAQUIRA - URBANO;2024-02-02 22:59;2024-02-02 23:58;14.97
ZIPAQUIRA - URBANO;2024-02-02 21:59;2024-02-02 22:58;16.25
ZIPAQUIRA - URBANO;2024-02-02 20:59;2024-02-02 21:58;19.33
ZIPAQUIRA - URBANO;2024-02-02 19:59;2024-02-02 20:58;19.15
ZIPAQUIRA - URBANO;2024-02-02 18:59;2024-02-02 19:58;21.04
ZIPAQUIRA - URBANO;2024-02-02 17:59;2024-02-02 18:58;24.73
ZIPAQUIRA - URBANO;2024-02-02 16:59;2024-02-02 17:58;20.43
ZIPAQUIRA - URBANO;2024-02-02 15:59;2024-02-02 16:58;12.66
ZIPAQUIRA - URBANO;2024-02-02 14:59;2024-02-02 15:58;10.51
ZIPAQUIRA - URBANO;2024-02-02 13:59;2024-02-02 14:58;12.64
ZIPAQUIRA - URBANO;2024-02-02 12:59;2024-02-02 13:58;11.84
ZIPAQUIRA - URBANO;2024-02-02 11:59;2024-02-02 12:58;14.2
ZIPAQUIRA - URBANO;2024-02-02 10:59;2024-02-02 11:58;15.34
ZIPAQUIRA - URBANO;2024-02-02 09:59;2024-02-02 10:58;19.02
ZIPAQUIRA - URBANO;2024-02-02 08:59;2024-02-02 09:58;19.54
ZIPAQUIRA - URBANO;2024-02-02 07:59;2024-02-02 08:58;22.99
ZIPAQUIRA - URBANO;2024-02-02 06:59;2024-02-02 07:58;39.78
ZIPAQUIRA - URBANO;2024-02-02 05:59;2024-02-02 06:58;28.22
ZIPAQUIRA - URBANO;2024-02-02 04:59;2024-02-02 05:58;17.21
ZIPAQUIRA - URBANO;2024-02-02 03:59;2024-02-02 04:58;16.68
ZIPAQUIRA - URBANO;2024-02-02 02:59;2024-02-02 03:58;15.91
ZIPAQUIRA - URBANO;2024-02-02 01:59;2024-02-02 02:58;17.67
ZIPAQUIRA - URBANO;2024-02-02 00:59;2024-02-02 01:58;15.38
ZIPAQUIRA - URBANO;2024-02-01 23:59;2024-02-02 00:58;17.59
ZIPAQUIRA - URBANO;2024-02-01 22:59;2024-02-01 23:58;16.78
ZIPAQUIRA - URBANO;2024-02-01 21:59;2024-02-01 22:58;18.21
ZIPAQUIRA - URBANO;2024-02-01 20:59;2024-02-01 21:58;24.57
ZIPAQUIRA - URBANO;2024-02-01 19:59;2024-02-01 20:58;25.47
ZIPAQUIRA - URBANO;2024-02-01 18:59;2024-02-01 19:58;26.31
ZIPAQUIRA - URBANO;2024-02-01 17:59;2024-02-01 18:58;25.78
ZIPAQUIRA - URBANO;2024-02-01 16:59;2024-02-01 17:58;23.1
ZIPAQUIRA - URBANO;2024-02-01 15:59;2024-02-01 16:58;22.16
ZIPAQUIRA - URBANO;2024-02-01 14:59;2024-02-01 15:58;12.96
ZIPAQUIRA - URBANO;2024-02-01 13:59;2024-02-01 14:58;12.91
ZIPAQUIRA - URBANO;2024-02-01 12:59;2024-02-01 13:58;12.55
ZIPAQUIRA - URBANO;2024-02-01 11:59;2024-02-01 12:58;11.37
ZIPAQUIRA - URBANO;2024-02-01 10:59;2024-02-01 11:58;15.38
ZIPAQUIRA - URBANO;2024-02-01 09:59;2024-02-01 10:58;16.48
ZIPAQUIRA - URBANO;2024-02-01 08:59;2024-02-01 09:58;28.19
ZIPAQUIRA - URBANO;2024-02-01 07:59;2024-02-01 08:58;36.58
ZIPAQUIRA - URBANO;2024-02-01 06:59;2024-02-01 07:58;38.17
ZIPAQUIRA - URBANO;2024-02-01 05:59;2024-02-01 06:58;26.41
ZIPAQUIRA - URBANO;2024-02-01 04:59;2024-02-01 05:58;27.36
ZIPAQUIRA - URBANO;2024-02-01 03:59;2024-02-01 04:58;13.56
ZIPAQUIRA - URBANO;2024-02-01 02:59;2024-02-01 03:58;15.08
ZIPAQUIRA - URBANO;2024-02-01 01:59;2024-02-01 02:58;8.13
ZIPAQUIRA - URBANO;2024-02-01 00:59;2024-02-01 01:58;11.43
ZIPAQUIRA - URBANO;2024-01-31 23:59;2024-02-01 00:58;12.53
ZIPAQUIRA - URBANO;2024-01-31 22:59;2024-01-31 23:58;16.44
ZIPAQUIRA - URBANO;2024-01-31 21:59;2024-01-31 22:58;15.74
ZIPAQUIRA - URBANO;2024-01-31 20:59;2024-01-31 21:58;15.28
ZIPAQUIRA - URBANO;2024-01-31 19:59;2024-01-31 20:58;13.17
ZIPAQUIRA - URBANO;2024-01-31 18:59;2024-01-31 19:58;22.22
ZIPAQUIRA - URBANO;2024-01-31 17:59;2024-01-31 18:58;25.77
ZIPAQUIRA - URBANO;2024-01-31 16:59;2024-01-31 17:58;20.63
ZIPAQUIRA - URBANO;2024-01-31 15:59;2024-01-31 16:58;17.56
ZIPAQUIRA - URBANO;2024-01-31 14:59;2024-01-31 15:58;15.03
ZIPAQUIRA - URBANO;2024-01-31 13:59;2024-01-31 14:58;13.53
ZIPAQUIRA - URBANO;2024-01-31 12:59;2024-01-31 13:58;13.03
ZIPAQUIRA - URBANO;2024-01-31 11:59;2024-01-31 12:58;14.28
ZIPAQUIRA - URBANO;2024-01-31 10:59;2024-01-31 11:58;13.3
ZIPAQUIRA - URBANO;2024-01-31 09:59;2024-01-31 10:58;23.42
ZIPAQUIRA - URBANO;2024-01-31 08:59;2024-01-31 09:58;58.88
ZIPAQUIRA - URBANO;2024-01-31 07:59;2024-01-31 08:58;53.21
ZIPAQUIRA - URBANO;2024-01-31 06:59;2024-01-31 07:58;63.46
ZIPAQUIRA - URBANO;2024-01-31 05:59;2024-01-31 06:58;62.57
ZIPAQUIRA - URBANO;2024-01-31 04:59;2024-01-31 05:58;52.46
ZIPAQUIRA - URBANO;2024-01-31 03:59;2024-01-31 04:58;41.76
ZIPAQUIRA - URBANO;2024-01-31 02:59;2024-01-31 03:58;35.56
ZIPAQUIRA - URBANO;2024-01-31 01:59;2024-01-31 02:58;26.85
ZIPAQUIRA - URBANO;2024-01-31 00:59;2024-01-31 01:58;19.5
ZIPAQUIRA - URBANO;2024-01-30 23:59;2024-01-31 00:58;18.73
ZIPAQUIRA - URBANO;2024-01-30 22:59;2024-01-30 23:58;18.69
ZIPAQUIRA - URBANO;2024-01-30 21:59;2024-01-30 22:58;24.67
ZIPAQUIRA - URBANO;2024-01-30 20:59;2024-01-30 21:58;25.52
ZIPAQUIRA - URBANO;2024-01-30 19:59;2024-01-30 20:58;22.06
ZIPAQUIRA - URBANO;2024-01-30 18:59;2024-01-30 19:58;22.01
ZIPAQUIRA - URBANO;2024-01-30 17:59;2024-01-30 18:58;24.1
ZIPAQUIRA - URBANO;2024-01-30 16:59;2024-01-30 17:58;26.73
ZIPAQUIRA - URBANO;2024-01-30 15:59;2024-01-30 16:58;23.86
ZIPAQUIRA - URBANO;2024-01-30 14:59;2024-01-30 15:58;18.62
ZIPAQUIRA - URBANO;2024-01-30 13:59;2024-01-30 14:58;10.43
ZIPAQUIRA - URBANO;2024-01-30 12:59;2024-01-30 13:58;14.59
ZIPAQUIRA - URBANO;2024-01-30 11:59;2024-01-30 12:58;17.87
ZIPAQUIRA - URBANO;2024-01-30 10:59;2024-01-30 11:58;17.52
ZIPAQUIRA - URBANO;2024-01-30 09:59;2024-01-30 10:58;23.53
ZIPAQUIRA - URBANO;2024-01-30 08:59;2024-01-30 09:58;64.04
ZIPAQUIRA - URBANO;2024-01-30 07:59;2024-01-30 08:58;54.84
ZIPAQUIRA - URBANO;2024-01-30 06:59;2024-01-30 07:58;35.18
ZIPAQUIRA - URBANO;2024-01-30 05:59;2024-01-30 06:58;43.42
ZIPAQUIRA - URBANO;2024-01-30 04:59;2024-01-30 05:58;46.17
ZIPAQUIRA - URBANO;2024-01-30 03:59;2024-01-30 04:58;31.94
ZIPAQUIRA - URBANO;2024-01-30 02:59;2024-01-30 03:58;23.01
ZIPAQUIRA - URBANO;2024-01-30 01:59;2024-01-30 02:58;19.12
ZIPAQUIRA - URBANO;2024-01-30 00:59;2024-01-30 01:58;18.49
ZIPAQUIRA - URBANO;2024-01-29 23:59;2024-01-30 00:58;22.48
ZIPAQUIRA - URBANO;2024-01-29 22:59;2024-01-29 23:58;24.66
ZIPAQUIRA - URBANO;2024-01-29 21:59;2024-01-29 22:58;22.88
ZIPAQUIRA - URBANO;2024-01-29 20:59;2024-01-29 21:58;26.94
ZIPAQUIRA - URBANO;2024-01-29 19:59;2024-01-29 20:58;23.5
ZIPAQUIRA - URBANO;2024-01-29 18:59;2024-01-29 19:58;18.73
ZIPAQUIRA - URBANO;2024-01-29 17:59;2024-01-29 18:58;25.05
ZIPAQUIRA - URBANO;2024-01-29 16:59;2024-01-29 17:58;28.55
ZIPAQUIRA - URBANO;2024-01-29 15:59;2024-01-29 16:58;27.28
ZIPAQUIRA - URBANO;2024-01-29 14:59;2024-01-29 15:58;26.23
ZIPAQUIRA - URBANO;2024-01-29 13:59;2024-01-29 14:58;10.03
ZIPAQUIRA - URBANO;2024-01-29 12:59;2024-01-29 13:58;8.06
ZIPAQUIRA - URBANO;2024-01-29 11:59;2024-01-29 12:58;9.16
ZIPAQUIRA - URBANO;2024-01-29 10:59;2024-01-29 11:58;11.8
ZIPAQUIRA - URBANO;2024-01-29 09:59;2024-01-29 10:58;15.84
ZIPAQUIRA - URBANO;2024-01-29 08:59;2024-01-29 09:58;15.3
ZIPAQUIRA - URBANO;2024-01-29 07:59;2024-01-29 08:58;18.51
ZIPAQUIRA - URBANO;2024-01-29 06:59;2024-01-29 07:58;22.58
ZIPAQUIRA - URBANO;2024-01-29 05:59;2024-01-29 06:58;19.63
ZIPAQUIRA - URBANO;2024-01-29 04:59;2024-01-29 05:58;18.69
ZIPAQUIRA - URBANO;2024-01-29 03:59;2024-01-29 04:58;18.92
ZIPAQUIRA - URBANO;2024-01-29 02:59;2024-01-29 03:58;16.12
ZIPAQUIRA - URBANO;2024-01-29 01:59;2024-01-29 02:58;16.67
ZIPAQUIRA - URBANO;2024-01-29 00:59;2024-01-29 01:58;17.66
ZIPAQUIRA - URBANO;2024-01-28 23:59;2024-01-29 00:58;17.94
ZIPAQUIRA - URBANO;2024-01-28 22:59;2024-01-28 23:58;18.42
ZIPAQUIRA - URBANO;2024-01-28 21:59;2024-01-28 22:58;18.28
ZIPAQUIRA - URBANO;2024-01-28 20:59;2024-01-28 21:58;17.3
ZIPAQUIRA - URBANO;2024-01-28 19:59;2024-01-28 20:58;16.11
ZIPAQUIRA - URBANO;2024-01-28 18:59;2024-01-28 19:58;13.06
ZIPAQUIRA - URBANO;2024-01-28 16:59;2024-01-28 17:58;21.9
ZIPAQUIRA - URBANO;2024-01-28 15:59;2024-01-28 16:58;18.99
ZIPAQUIRA - URBANO;2024-01-28 14:59;2024-01-28 15:58;19.85
ZIPAQUIRA - URBANO;2024-01-28 13:59;2024-01-28 14:58;18.4
ZIPAQUIRA - URBANO;2024-01-28 12:59;2024-01-28 13:58;18.87
ZIPAQUIRA - URBANO;2024-01-28 11:59;2024-01-28 12:58;18.42
ZIPAQUIRA - URBANO;2024-01-28 10:59;2024-01-28 11:58;18.39
ZIPAQUIRA - URBANO;2024-01-28 09:59;2024-01-28 10:58;19.35
ZIPAQUIRA - URBANO;2024-01-28 08:59;2024-01-28 09:58;29.32
ZIPAQUIRA - URBANO;2024-01-28 07:59;2024-01-28 08:58;40.04
ZIPAQUIRA - URBANO;2024-01-28 06:59;2024-01-28 07:58;47.98
ZIPAQUIRA - URBANO;2024-01-28 05:59;2024-01-28 06:58;48.37
ZIPAQUIRA - URBANO;2024-01-28 04:59;2024-01-28 05:58;46.51
ZIPAQUIRA - URBANO;2024-01-28 03:59;2024-01-28 04:58;43.55
ZIPAQUIRA - URBANO;2024-01-28 02:59;2024-01-28 03:58;39.9
ZIPAQUIRA - URBANO;2024-01-28 01:59;2024-01-28 02:58;31.27
ZIPAQUIRA - URBANO;2024-01-28 00:59;2024-01-28 01:58;35.6
ZIPAQUIRA - URBANO;2024-01-27 23:59;2024-01-28 00:58;38.59
ZIPAQUIRA - URBANO;2024-01-27 22:59;2024-01-27 23:58;33.19
ZIPAQUIRA - URBANO;2024-01-27 21:59;2024-01-27 22:58;30.74
ZIPAQUIRA - URBANO;2024-01-27 20:59;2024-01-27 21:58;53.48
ZIPAQUIRA - URBANO;2024-01-27 19:59;2024-01-27 20:58;33.66
ZIPAQUIRA - URBANO;2024-01-27 18:59;2024-01-27 19:58;28.73
ZIPAQUIRA - URBANO;2024-01-27 17:59;2024-01-27 18:58;22.95
ZIPAQUIRA - URBANO;2024-01-27 16:59;2024-01-27 17:58;24.8
ZIPAQUIRA - URBANO;2024-01-27 15:59;2024-01-27 16:58;20.84
ZIPAQUIRA - URBANO;2024-01-27 14:59;2024-01-27 15:58;19.7
ZIPAQUIRA - URBANO;2024-01-27 13:59;2024-01-27 14:58;21.29
ZIPAQUIRA - URBANO;2024-01-27 12:59;2024-01-27 13:58;17.75
ZIPAQUIRA - URBANO;2024-01-27 11:59;2024-01-27 12:58;18.72
ZIPAQUIRA - URBANO;2024-01-27 10:59;2024-01-27 11:58;25.09
ZIPAQUIRA - URBANO;2024-01-27 09:59;2024-01-27 10:58;24.64
ZIPAQUIRA - URBANO;2024-01-27 08:59;2024-01-27 09:58;44.12
ZIPAQUIRA - URBANO;2024-01-27 07:59;2024-01-27 08:58;88.73
ZIPAQUIRA - URBANO;2024-01-27 06:59;2024-01-27 07:58;101.52
ZIPAQUIRA - URBANO;2024-01-27 05:59;2024-01-27 06:58;77.34
ZIPAQUIRA - URBANO;2024-01-27 04:59;2024-01-27 05:58;84.44
ZIPAQUIRA - URBANO;2024-01-27 03:59;2024-01-27 04:58;69.2
ZIPAQUIRA - URBANO;2024-01-27 02:59;2024-01-27 03:58;56.09
ZIPAQUIRA - URBANO;2024-01-27 01:59;2024-01-27 02:58;61.17
ZIPAQUIRA - URBANO;2024-01-27 00:59;2024-01-27 01:58;54.32
ZIPAQUIRA - URBANO;2024-01-26 23:59;2024-01-27 00:58;33.72
ZIPAQUIRA - URBANO;2024-01-26 22:59;2024-01-26 23:58;19.62
ZIPAQUIRA - URBANO;2024-01-26 21:59;2024-01-26 22:58;23.2
ZIPAQUIRA - URBANO;2024-01-26 20:59;2024-01-26 21:58;24.7
ZIPAQUIRA - URBANO;2024-01-26 19:59;2024-01-26 20:58;26.38
ZIPAQUIRA - URBANO;2024-01-26 18:59;2024-01-26 19:58;27.45
ZIPAQUIRA - URBANO;2024-01-26 17:59;2024-01-26 18:58;21.82
ZIPAQUIRA - URBANO;2024-01-26 16:59;2024-01-26 17:58;22.56
ZIPAQUIRA - URBANO;2024-01-26 15:59;2024-01-26 16:58;18.3
ZIPAQUIRA - URBANO;2024-01-26 14:59;2024-01-26 15:58;19.27
ZIPAQUIRA - URBANO;2024-01-26 13:59;2024-01-26 14:58;17.32
ZIPAQUIRA - URBANO;2024-01-26 12:59;2024-01-26 13:58;16.38
ZIPAQUIRA - URBANO;2024-01-26 11:59;2024-01-26 12:58;24.89
ZIPAQUIRA - URBANO;2024-01-26 10:59;2024-01-26 11:58;34.27
ZIPAQUIRA - URBANO;2024-01-26 09:59;2024-01-26 10:58;33.26
ZIPAQUIRA - URBANO;2024-01-26 08:59;2024-01-26 09:58;52.75
ZIPAQUIRA - URBANO;2024-01-26 07:59;2024-01-26 08:58;101.91
ZIPAQUIRA - URBANO;2024-01-26 06:59;2024-01-26 07:58;111.49
ZIPAQUIRA - URBANO;2024-01-26 05:59;2024-01-26 06:58;99.66
ZIPAQUIRA - URBANO;2024-01-26 04:59;2024-01-26 05:58;96.94
ZIPAQUIRA - URBANO;2024-01-26 03:59;2024-01-26 04:58;93.06
ZIPAQUIRA - URBANO;2024-01-26 02:59;2024-01-26 03:58;99.51
ZIPAQUIRA - URBANO;2024-01-26 01:59;2024-01-26 02:58;131.38
ZIPAQUIRA - URBANO;2024-01-26 00:59;2024-01-26 01:58;105.3
ZIPAQUIRA - URBANO;2024-01-25 23:59;2024-01-26 00:58;42.12
ZIPAQUIRA - URBANO;2024-01-25 22:59;2024-01-25 23:58;25.81
ZIPAQUIRA - URBANO;2024-01-25 21:59;2024-01-25 22:58;23.61
ZIPAQUIRA - URBANO;2024-01-25 20:59;2024-01-25 21:58;21.87
ZIPAQUIRA - URBANO;2024-01-25 20:00;2024-01-25 20:58;21.96
ZIPAQUIRA - URBANO;2024-01-25 19:00;2024-01-25 19:58;21.36
ZIPAQUIRA - URBANO;2024-01-25 18:00;2024-01-25 18:58;21.67
ZIPAQUIRA - URBANO;2024-01-25 16:59;2024-01-25 17:58;21.51
ZIPAQUIRA - URBANO;2024-01-25 15:59;2024-01-25 16:58;15.75
ZIPAQUIRA - URBANO;2024-01-25 14:59;2024-01-25 15:58;20.36
ZIPAQUIRA - URBANO;2024-01-25 13:59;2024-01-25 14:58;21.52
ZIPAQUIRA - URBANO;2024-01-25 12:59;2024-01-25 13:58;22.2
ZIPAQUIRA - URBANO;2024-01-25 11:59;2024-01-25 12:58;29.12
ZIPAQUIRA - URBANO;2024-01-25 10:59;2024-01-25 11:58;37.64
ZIPAQUIRA - URBANO;2024-01-25 09:59;2024-01-25 10:58;63.54
ZIPAQUIRA - URBANO;2024-01-25 08:59;2024-01-25 09:58;121.69
ZIPAQUIRA - URBANO;2024-01-25 07:59;2024-01-25 08:58;79.52
ZIPAQUIRA - URBANO;2024-01-25 06:59;2024-01-25 07:58;59.33
ZIPAQUIRA - URBANO;2024-01-25 05:59;2024-01-25 06:58;55.26
ZIPAQUIRA - URBANO;2024-01-25 04:59;2024-01-25 05:58;56.66
ZIPAQUIRA - URBANO;2024-01-25 03:59;2024-01-25 04:58;40.04
ZIPAQUIRA - URBANO;2024-01-25 02:59;2024-01-25 03:58;27.59
ZIPAQUIRA - URBANO;2024-01-25 01:59;2024-01-25 02:58;33.73
ZIPAQUIRA - URBANO;2024-01-25 00:59;2024-01-25 01:58;11.69
ZIPAQUIRA - URBANO;2024-01-24 23:59;2024-01-25 00:58;23.6
ZIPAQUIRA - URBANO;2024-01-24 22:59;2024-01-24 23:58;21.98
ZIPAQUIRA - URBANO;2024-01-24 21:59;2024-01-24 22:58;17.94
ZIPAQUIRA - URBANO;2024-01-24 20:59;2024-01-24 21:58;12.79
ZIPAQUIRA - URBANO;2024-01-24 19:59;2024-01-24 20:58;15.11
ZIPAQUIRA - URBANO;2024-01-24 18:59;2024-01-24 19:58;23.13
ZIPAQUIRA - URBANO;2024-01-24 17:59;2024-01-24 18:58;15.93
ZIPAQUIRA - URBANO;2024-01-24 16:59;2024-01-24 17:58;12.77
ZIPAQUIRA - URBANO;2024-01-24 15:59;2024-01-24 16:58;13.76
ZIPAQUIRA - URBANO;2024-01-24 14:59;2024-01-24 15:58;12.4
ZIPAQUIRA - URBANO;2024-01-24 13:59;2024-01-24 14:58;36.51
ZIPAQUIRA - URBANO;2024-01-24 12:59;2024-01-24 13:58;32.62
ZIPAQUIRA - URBANO;2024-01-24 11:59;2024-01-24 12:58;35.44
ZIPAQUIRA - URBANO;2024-01-24 10:59;2024-01-24 11:58;28.21
ZIPAQUIRA - URBANO;2024-01-24 09:59;2024-01-24 10:58;26.12
ZIPAQUIRA - URBANO;2024-01-24 08:59;2024-01-24 09:58;21.61
ZIPAQUIRA - URBANO;2024-01-24 07:59;2024-01-24 08:58;64.86
ZIPAQUIRA - URBANO;2024-01-24 06:59;2024-01-24 07:58;66.17
ZIPAQUIRA - URBANO;2024-01-24 05:59;2024-01-24 06:58;52.64
ZIPAQUIRA - URBANO;2024-01-24 04:59;2024-01-24 05:58;27.61
ZIPAQUIRA - URBANO;2024-01-24 03:59;2024-01-24 04:58;28.14
ZIPAQUIRA - URBANO;2024-01-24 02:59;2024-01-24 03:58;24.34
ZIPAQUIRA - URBANO;2024-01-24 01:59;2024-01-24 02:58;20.7
ZIPAQUIRA - URBANO;2024-01-24 00:59;2024-01-24 01:58;19.93
ZIPAQUIRA - URBANO;2024-01-23 23:59;2024-01-24 00:58;18.01
ZIPAQUIRA - URBANO;2024-01-23 22:59;2024-01-23 23:58;13.53
ZIPAQUIRA - URBANO;2024-01-23 21:59;2024-01-23 22:58;14.89
ZIPAQUIRA - URBANO;2024-01-23 20:59;2024-01-23 21:58;14.2
ZIPAQUIRA - URBANO;2024-01-23 19:59;2024-01-23 20:58;21.63
ZIPAQUIRA - URBANO;2024-01-23 18:59;2024-01-23 19:58;25.89
ZIPAQUIRA - URBANO;2024-01-23 17:59;2024-01-23 18:58;16.66
ZIPAQUIRA - URBANO;2024-01-23 16:59;2024-01-23 17:58;11.95
ZIPAQUIRA - URBANO;2024-01-23 15:59;2024-01-23 16:58;12.48
ZIPAQUIRA - URBANO;2024-01-23 14:59;2024-01-23 15:58;15.84
ZIPAQUIRA - URBANO;2024-01-23 13:59;2024-01-23 14:58;16.37
ZIPAQUIRA - URBANO;2024-01-23 12:59;2024-01-23 13:58;16.17
ZIPAQUIRA - URBANO;2024-01-23 11:59;2024-01-23 12:58;16.09
ZIPAQUIRA - URBANO;2024-01-23 10:59;2024-01-23 11:58;16.24
ZIPAQUIRA - URBANO;2024-01-23 09:59;2024-01-23 10:58;16.7
ZIPAQUIRA - URBANO;2024-01-23 08:59;2024-01-23 09:58;12.96
ZIPAQUIRA - URBANO;2024-01-23 07:59;2024-01-23 08:58;46.98
ZIPAQUIRA - URBANO;2024-01-23 06:59;2024-01-23 07:58;68.32
ZIPAQUIRA - URBANO;2024-01-23 05:59;2024-01-23 06:58;46.76
ZIPAQUIRA - URBANO;2024-01-23 04:59;2024-01-23 05:58;33.65
ZIPAQUIRA - URBANO;2024-01-23 03:59;2024-01-23 04:58;26.78
ZIPAQUIRA - URBANO;2024-01-23 02:59;2024-01-23 03:58;20.3
ZIPAQUIRA - URBANO;2024-01-23 01:59;2024-01-23 02:58;24.02
ZIPAQUIRA - URBANO;2024-01-23 00:59;2024-01-23 01:58;24.57
ZIPAQUIRA - URBANO;2024-01-22 23:59;2024-01-23 00:58;21.24
ZIPAQUIRA - URBANO;2024-01-22 22:59;2024-01-22 23:58;22.33
ZIPAQUIRA - URBANO;2024-01-22 21:59;2024-01-22 22:58;17.2
ZIPAQUIRA - URBANO;2024-01-22 20:59;2024-01-22 21:58;21.81
ZIPAQUIRA - URBANO;2024-01-22 19:59;2024-01-22 20:58;20.8
ZIPAQUIRA - URBANO;2024-01-22 18:59;2024-01-22 19:58;24.01
ZIPAQUIRA - URBANO;2024-01-22 17:59;2024-01-22 18:58;23.54
ZIPAQUIRA - URBANO;2024-01-22 16:59;2024-01-22 17:58;7.97
ZIPAQUIRA - URBANO;2024-01-22 15:59;2024-01-22 16:58;6.92
ZIPAQUIRA - URBANO;2024-01-22 14:59;2024-01-22 15:58;11.2
ZIPAQUIRA - URBANO;2024-01-22 13:59;2024-01-22 14:58;10.0
ZIPAQUIRA - URBANO;2024-01-22 12:59;2024-01-22 13:58;9.06
ZIPAQUIRA - URBANO;2024-01-22 11:59;2024-01-22 12:58;12.63
ZIPAQUIRA - URBANO;2024-01-22 10:59;2024-01-22 11:58;14.2
ZIPAQUIRA - URBANO;2024-01-22 09:59;2024-01-22 10:58;11.8
ZIPAQUIRA - URBANO;2024-01-22 08:59;2024-01-22 09:58;15.69
ZIPAQUIRA - URBANO;2024-01-22 07:59;2024-01-22 08:58;22.51
ZIPAQUIRA - URBANO;2024-01-22 06:59;2024-01-22 07:58;32.1
ZIPAQUIRA - URBANO;2024-01-22 05:59;2024-01-22 06:58;19.07
ZIPAQUIRA - URBANO;2024-01-22 04:59;2024-01-22 05:58;21.88
ZIPAQUIRA - URBANO;2024-01-22 03:59;2024-01-22 04:58;14.6
ZIPAQUIRA - URBANO;2024-01-22 02:59;2024-01-22 03:58;8.65
ZIPAQUIRA - URBANO;2024-01-22 01:59;2024-01-22 02:58;9.79
ZIPAQUIRA - URBANO;2024-01-22 00:59;2024-01-22 01:58;13.35
ZIPAQUIRA - URBANO;2024-01-21 23:59;2024-01-22 00:58;10.23
ZIPAQUIRA - URBANO;2024-01-21 22:59;2024-01-21 23:58;11.22
ZIPAQUIRA - URBANO;2024-01-21 21:59;2024-01-21 22:58;16.09
ZIPAQUIRA - URBANO;2024-01-21 20:59;2024-01-21 21:58;18.33
ZIPAQUIRA - URBANO;2024-01-21 19:59;2024-01-21 20:58;16.23
ZIPAQUIRA - URBANO;2024-01-21 18:59;2024-01-21 19:58;15.63
ZIPAQUIRA - URBANO;2024-01-21 17:59;2024-01-21 18:58;14.22
ZIPAQUIRA - URBANO;2024-01-21 16:59;2024-01-21 17:58;10.09
ZIPAQUIRA - URBANO;2024-01-21 15:59;2024-01-21 16:58;7.69
ZIPAQUIRA - URBANO;2024-01-21 14:59;2024-01-21 15:58;7.99
ZIPAQUIRA - URBANO;2024-01-21 13:59;2024-01-21 14:58;6.81
ZIPAQUIRA - URBANO;2024-01-21 12:59;2024-01-21 13:58;6.59
ZIPAQUIRA - URBANO;2024-01-21 11:59;2024-01-21 12:58;7.99
ZIPAQUIRA - URBANO;2024-01-21 10:59;2024-01-21 11:58;7.11
ZIPAQUIRA - URBANO;2024-01-21 09:59;2024-01-21 10:58;6.83
ZIPAQUIRA - URBANO;2024-01-21 08:59;2024-01-21 09:58;6.51
ZIPAQUIRA - URBANO;2024-01-21 07:59;2024-01-21 08:58;7.54
ZIPAQUIRA - URBANO;2024-01-21 06:59;2024-01-21 07:58;5.05
ZIPAQUIRA - URBANO;2024-01-21 05:59;2024-01-21 06:58;6.14
